Id,PredictedDefault,DefaultProbability,PredictedCreditScore
9269,0,0.05,792.2555115099997
9270,0,0.15,300.0
9271,0,0.04,810.2974302278311
9272,0,0.0,810.4197535643345
9273,0,0.02,811.4150589781681
9274,0,0.01,805.5082346591677
9275,0,0.06,836.9793600725005
9276,0,0.06,741.632063695334
9277,0,0.18,300.0
9278,0,0.12,683.1538732749981
9279,0,0.31,692.2459239583329
9280,0,0.23,718.248258052
9281,0,0.02,792.5455694471655
9282,0,0.0,824.2785606855014
9283,0,0.01,832.9493292194988
9284,0,0.11,795.7296969578327
9285,0,0.01,786.982126188
9286,0,0.0,830.0
9287,0,0.05,788.4559428908335
9288,0,0.09,737.7923665538327
9289,0,0.12,300.0
9290,0,0.0,835.3785283998338
9291,0,0.07,757.0470519036674
9292,0,0.12,300.0
9293,0,0.04,749.9070987124995
9294,0,0.1,300.0
9295,0,0.0,830.5090058299985
9296,0,0.0,850.0
9297,0,0.02,817.4367078331652
9298,0,0.12,300.0
9299,0,0.0,300.0
9300,0,0.01,826.4483270430009
9301,0,0.01,838.2472426173331
9302,0,0.02,809.066828159332
9303,0,0.0,848.7347309220019
9304,0,0.01,837.7176193043342
9305,0,0.02,826.9696335625013
9306,0,0.0,838.0595178101674
9307,0,0.09,300.0
9308,0,0.02,839.5535705788327
9309,1,0.85,448.9598521674994
9310,0,0.11,300.0
9311,0,0.07,778.6848501813329
9312,0,0.0,821.3409486370024
9313,0,0.01,826.8130267780008
9314,0,0.0,813.2293043085001
9315,0,0.1,832.9657383023342
9316,0,0.12,777.5511628813312
9317,0,0.04,776.2526560816647
9318,0,0.06,747.7693353229996
9319,0,0.02,838.512593542833
9320,0,0.25,751.7365876215007
9321,1,0.63,585.3496345203345
9322,0,0.1,777.6591504488352
9323,0,0.08,784.4467961791671
9324,0,0.13,300.0
9325,0,0.17,705.615391620165
9326,0,0.01,843.4788098018325
9327,1,0.58,752.7790152513321
9328,0,0.15,723.2289745763327
9329,0,0.02,830.4735898498337
9330,0,0.04,750.1227617016664
9331,0,0.0,792.6384737268319
9332,0,0.0,829.326016649499
9333,0,0.03,300.0
9334,0,0.14,300.0
9335,0,0.1,744.106716657833
9336,0,0.19,300.0
9337,0,0.23,741.4876792599985
9338,0,0.11,300.0
9339,0,0.0,848.1129078021664
9340,0,0.12,849.7944480545004
9341,0,0.12,300.0
9342,0,0.01,797.2050980763344
9343,0,0.12,300.0
9344,0,0.01,740.4035479628342
9345,0,0.04,769.2230994728336
9346,0,0.1,785.4592555326675
9347,0,0.13,763.2966092038338
9348,0,0.11,713.6704477341668
9349,0,0.02,799.2485845613323
9350,0,0.05,848.1300907386682
9351,0,0.03,811.7999848793352
9352,0,0.04,796.3259233418341
9353,0,0.01,842.6757152501647
9354,0,0.02,752.4362131721664
9355,0,0.05,726.6063146266656
9356,0,0.01,832.4562176271672
9357,0,0.0,300.0
9358,0,0.0,844.199730459
9359,0,0.16,693.9912022358358
9360,0,0.04,300.0
9361,1,0.55,300.0
9362,0,0.06,300.0
9363,0,0.0,783.5250653044983
9364,0,0.02,833.5025958621646
9365,0,0.0,845.2284489991654
9366,0,0.05,300.0
9367,0,0.0,838.3104662619997
9368,0,0.46,300.0
9369,0,0.01,831.4781063298327
9370,0,0.0,828.1117154293322
9371,0,0.01,796.1152333658343
9372,0,0.02,807.1363940699997
9373,0,0.1,699.9266884919983
9374,0,0.03,804.3913065983324
9375,0,0.02,830.7656348206664
9376,0,0.1,300.0
9377,0,0.0,835.665942065165
9378,0,0.01,794.6414901601632
9379,0,0.04,831.7864939023315
9380,0,0.04,300.0
9381,0,0.0,811.4101730785009
9382,0,0.03,824.3842975478345
9383,0,0.0,843.7251482643322
9384,0,0.0,837.5827317676669
9385,0,0.25,705.4097390134981
9386,0,0.21,300.0
9387,0,0.27,740.0535740806658
9388,0,0.05,750.2727064316656
9389,0,0.1,300.0
9390,0,0.01,810.1301872680001
9391,0,0.16,780.9608396638346
9392,0,0.05,777.5048487504991
9393,0,0.0,841.4780821048336
9394,0,0.01,822.3282654443349
9395,0,0.04,817.1882515758336
9396,0,0.13,300.0
9397,0,0.0,794.2763016388342
9398,0,0.11,300.0
9399,0,0.18,665.1276810395004
9400,1,0.64,300.0
9401,0,0.06,300.0
9402,0,0.06,793.085045301667
9403,0,0.0,841.2741550585001
9404,0,0.01,825.0860138478322
9405,0,0.14,300.0
9406,0,0.01,818.9809413645005
9407,0,0.0,840.835272996498
9408,0,0.01,822.128155276666
9409,0,0.01,814.4254984323327
9410,0,0.02,300.0
9411,0,0.17,735.6704511266671
9412,0,0.09,300.0
9413,0,0.0,846.5048464068324
9414,0,0.26,736.0991161420012
9415,0,0.05,786.030861204669
9416,0,0.06,830.7825777113328
9417,1,0.85,300.0
9418,0,0.21,300.0
9419,0,0.48,304.7229711941669
9420,0,0.22,744.3232415565008
9421,0,0.0,844.3993278650029
9422,0,0.06,836.2110738901647
9423,0,0.01,846.127256605332
9424,0,0.02,826.261482175166
9425,0,0.04,842.814301818833
9426,0,0.04,751.703331285667
9427,0,0.13,300.0
9428,0,0.14,300.0
9429,0,0.0,829.6226075594996
9430,0,0.19,738.175442901166
9431,0,0.01,844.4319893026664
9432,0,0.0,834.6374744896647
9433,0,0.2,719.2916559826638
9434,0,0.14,300.0
9435,0,0.0,833.2874438751676
9436,0,0.37,694.7278970728332
9437,0,0.14,300.0
9438,0,0.0,845.3680236198352
9439,0,0.0,810.189494946334
9440,0,0.16,300.0
9441,0,0.02,839.8053500284991
9442,0,0.11,822.2213619153318
9443,0,0.11,300.0
9444,0,0.1,300.0
9445,0,0.01,774.783239850332
9446,0,0.0,685.5862358700001
9447,0,0.11,815.5400709533333
9448,0,0.0,841.2068473628318
9449,0,0.01,835.1919980060004
9450,0,0.0,848.6631408176692
9451,0,0.05,300.0
9452,0,0.09,744.7797448524981
9453,0,0.13,300.0
9454,0,0.04,300.0
9455,0,0.1,771.7103510630018
9456,0,0.0,779.7953105543343
9457,0,0.01,839.6025867025008
9458,0,0.04,791.600255602002
9459,0,0.05,777.4334634161671
9460,0,0.09,300.0
9461,0,0.01,849.370113290834
9462,0,0.0,785.2500270933328
9463,0,0.0,814.8336343573333
9464,0,0.0,300.0
9465,0,0.1,794.7970369968309
9466,0,0.07,300.0
9467,0,0.19,300.0
9468,1,0.58,666.6474975443323
9469,0,0.14,300.0
9470,0,0.02,743.159083324501
9471,0,0.04,812.5875929324989
9472,0,0.24,703.8590599736677
9473,0,0.13,716.0031638754981
9474,0,0.11,300.0
9475,0,0.0,830.2878270010006
9476,0,0.06,822.5148131353333
9477,0,0.0,836.0822277750004
9478,0,0.12,692.0791915746656
9479,0,0.1,300.0
9480,0,0.04,827.9188411468298
9481,0,0.0,845.4755195933332
9482,0,0.0,800.7686712309986
9483,0,0.0,847.8329035048339
9484,0,0.0,847.6725876321678
9485,0,0.0,847.2856371218336
9486,0,0.12,300.0
9487,0,0.22,784.5027107513337
9488,0,0.02,837.2701036713338
9489,0,0.05,844.1818237520006
9490,0,0.01,796.4764168126669
9491,0,0.02,794.149524198667
9492,0,0.01,300.0
9493,0,0.01,839.6759478230002
9494,0,0.37,676.7892667874996
9495,0,0.0,830.8473836381655
9496,0,0.02,837.5906152283331
9497,0,0.19,300.0
9498,0,0.05,811.4787892763336
9499,0,0.28,685.8275979998332
9500,0,0.0,820.9582189958339
9501,0,0.01,848.662909206169
9502,0,0.02,750.7492111030003
9503,0,0.01,818.6582717014998
9504,0,0.15,300.0
9505,0,0.0,849.7699218574994
9506,0,0.02,741.7729517086657
9507,0,0.02,833.0065503460021
9508,0,0.3,699.228034526666
9509,0,0.01,833.5396653959981
9510,0,0.17,719.151597897168
9511,0,0.02,822.281925764668
9512,0,0.13,300.0
9513,0,0.04,777.1708434559989
9514,0,0.0,827.9673215296688
9515,0,0.21,713.1709360231666
9516,0,0.12,300.0
9517,0,0.11,726.0550513299996
9518,0,0.0,837.406383121833
9519,0,0.0,849.8669238001653
9520,0,0.0,837.6525425306777
9521,0,0.05,766.4602626108334
9522,0,0.27,598.894678118667
9523,0,0.0,789.5892336255022
9524,0,0.05,300.0
9525,0,0.0,839.9125921938343
9526,0,0.0,840.3868347716657
9527,0,0.05,750.0000093649953
9528,0,0.3,677.3501132321676
9529,0,0.14,746.6713961311671
9530,0,0.05,300.0
9531,0,0.09,806.8958089306664
9532,1,0.71,481.6241218748329
9533,0,0.01,788.1939488061681
9534,0,0.09,300.0
9535,0,0.16,703.4287444951677
9536,0,0.0,848.9862407286666
9537,0,0.06,300.0
9538,0,0.29,749.3624316293332
9539,0,0.0,794.6628320078338
9540,0,0.1,717.2531008526656
9541,0,0.07,777.3747187103327
9542,0,0.02,811.9718211643343
9543,0,0.12,738.5837794063357
9544,0,0.12,762.9571558465018
9545,0,0.0,826.8476131433328
9546,0,0.04,300.0
9547,0,0.0,835.5562101668345
9548,0,0.01,824.4065052364979
9549,0,0.11,300.0
9550,0,0.0,849.6887427381668
9551,0,0.0,841.8851358591635
9552,0,0.06,814.7546374816669
9553,0,0.14,300.0
9554,0,0.02,300.0
9555,0,0.0,818.6454242550013
9556,0,0.03,651.8865373051661
9557,0,0.0,844.0192239641693
9558,0,0.0,845.4162110613305
9559,0,0.05,799.6199635848341
9560,0,0.01,829.995286257498
9561,0,0.08,759.6159045256652
9562,0,0.1,300.0
9563,1,0.51,699.1249493076655
9564,0,0.16,300.0
9565,0,0.0,827.6616519128338
9566,0,0.0,832.1806176293327
9567,0,0.04,850.0
9568,0,0.03,822.1612520690003
9569,0,0.02,831.7590123928343
9570,0,0.03,827.8918958511656
9571,0,0.16,734.060936422501
9572,1,0.59,728.7518393576653
9573,0,0.02,783.2334420184981
9574,0,0.02,829.2242944244991
9575,0,0.29,557.1550116023333
9576,0,0.07,812.1824332065012
9577,0,0.05,618.563986017667
9578,0,0.09,731.2595350973337
9579,0,0.06,794.175305741666
9580,0,0.0,831.1820290414994
9581,0,0.01,816.0250285423322
9582,0,0.16,728.6298775179986
9583,0,0.0,835.7441531533342
9584,0,0.08,702.7701474824996
9585,0,0.02,795.2368257500008
9586,0,0.16,300.0
9587,0,0.0,818.7196930803339
9588,0,0.0,829.6937870733321
9589,0,0.0,794.9521860099965
9590,0,0.12,300.0
9591,0,0.0,833.8379508211655
9592,0,0.0,841.1900537743358
9593,0,0.02,782.3601773746666
9594,0,0.01,847.6262474400002
9595,0,0.0,820.9864787906674
9596,0,0.22,660.1887285899995
9597,1,0.62,656.098788666666
9598,0,0.46,587.7590156619995
9599,0,0.12,300.0
9600,0,0.1,300.0
9601,0,0.0,821.7370995281655
9602,0,0.47,650.4235671328335
9603,0,0.0,800.7896336130013
9604,0,0.0,829.6290484828323
9605,0,0.0,848.7143108310017
9606,0,0.01,832.966786154831
9607,0,0.21,300.0
9608,0,0.0,814.941581617503
9609,0,0.0,809.7671123434998
9610,0,0.03,738.3867917441662
9611,0,0.0,846.5651552938316
9612,0,0.01,792.5973966438313
9613,0,0.33,661.7818974049978
9614,0,0.22,300.0
9615,0,0.0,827.0384578994989
9616,0,0.01,835.562191262333
9617,1,0.53,630.7043388941662
9618,0,0.17,738.5281435445004
9619,0,0.01,822.5618836303329
9620,0,0.0,796.4582351543336
9621,0,0.39,589.0752227069988
9622,0,0.2,731.4618910989979
9623,0,0.13,801.5590215245012
9624,0,0.01,826.9407674713327
9625,0,0.04,785.1394301639996
9626,0,0.0,810.2764543216693
9627,0,0.0,843.0013624834995
9628,0,0.03,797.5118730481663
9629,0,0.01,810.9716096805009
9630,0,0.08,776.4129093368333
9631,0,0.01,844.0821997128354
9632,0,0.09,636.9571511064995
9633,0,0.03,789.4268362066675
9634,0,0.03,839.7969760849987
9635,0,0.04,822.533548623166
9636,0,0.0,850.0
9637,0,0.03,819.4129018573318
9638,0,0.0,847.1775206278335
9639,0,0.01,757.3004292920017
9640,0,0.0,839.6132895186668
9641,0,0.07,727.6804963776683
9642,0,0.11,749.3239369503325
9643,0,0.0,849.1557704563323
9644,0,0.02,829.7156370266649
9645,0,0.02,753.3341861799994
9646,0,0.0,847.5755083083344
9647,0,0.13,300.0
9648,0,0.14,300.0
9649,0,0.0,837.4602543471673
9650,0,0.01,830.8760643439997
9651,0,0.04,822.4678308453346
9652,0,0.0,815.6499736280018
9653,0,0.46,690.0000099999975
9654,0,0.1,300.0
9655,0,0.01,798.2269102304977
9656,0,0.12,300.0
9657,0,0.0,836.5984534078324
9658,0,0.24,695.5155687159996
9659,0,0.02,849.1054301425006
9660,0,0.16,300.0
9661,0,0.05,717.0413589808318
9662,0,0.05,812.757377137165
9663,0,0.0,847.202142634667
9664,0,0.06,841.2122252740018
9665,0,0.01,824.4003748065004
9666,1,0.66,589.2529807831675
9667,0,0.0,841.1080875053325
9668,0,0.0,834.2871497416666
9669,0,0.16,722.7664098783334
9670,0,0.03,751.934155675501
9671,0,0.0,811.486157058832
9672,0,0.01,814.082726341832
9673,0,0.1,774.1340748944997
9674,0,0.07,751.8591233431664
9675,0,0.0,841.8583766403324
9676,0,0.04,783.9305932828349
9677,0,0.0,816.0084675705001
9678,0,0.13,300.0
9679,0,0.12,734.5217370233338
9680,0,0.14,300.0
9681,0,0.03,834.7727665149991
9682,0,0.02,758.7762099328311
9683,0,0.0,848.7626210190008
9684,0,0.09,752.1152420793351
9685,0,0.0,810.5550534401654
9686,0,0.01,827.8536275724999
9687,0,0.01,846.2699234898325
9688,0,0.0,834.7889122760002
9689,0,0.01,840.6085819971652
9690,0,0.0,806.9284765785003
9691,0,0.19,706.7942500511658
9692,0,0.0,747.2643011273345
9693,0,0.0,840.639661822085
9694,0,0.09,300.0
9695,0,0.04,756.6997428523342
9696,0,0.02,775.3709669501645
9697,0,0.0,838.5925104758329
9698,0,0.09,773.8131517908328
9699,0,0.38,716.5047864491678
9700,0,0.01,811.6138838200003
9701,0,0.04,818.855460619333
9702,0,0.01,800.783421125667
9703,0,0.0,814.7417598568325
9704,0,0.0,824.2570163396671
9705,0,0.02,803.2319910383324
9706,0,0.01,831.1211904950003
9707,0,0.0,832.3290614536678
9708,0,0.03,758.5029167149997
9709,0,0.01,832.5814681923308
9710,0,0.0,840.9153882193347
9711,0,0.01,832.6443948695027
9712,0,0.0,840.9887250741676
9713,0,0.0,832.7367413291671
9714,1,0.55,650.8455889851671
9715,0,0.0,787.8644693374996
9716,0,0.15,785.8656848436669
9717,0,0.4,300.0
9718,0,0.25,780.3804147796657
9719,0,0.05,300.0
9720,0,0.04,823.1064086179999
9721,0,0.03,786.3647420578344
9722,0,0.0,800.1285524164992
9723,0,0.0,817.1744871648335
9724,0,0.14,815.8680288856685
9725,0,0.09,300.0
9726,0,0.02,836.3367469956653
9727,0,0.04,794.0934784806672
9728,0,0.01,829.0626044758342
9729,0,0.12,300.0
9730,0,0.11,300.0
9731,0,0.24,679.7739182766663
9732,0,0.26,769.999579063668
9733,0,0.0,844.0682837761681
9734,0,0.06,565.5810393264993
9735,0,0.01,833.2312403726662
9736,0,0.01,795.2657176326657
9737,0,0.03,779.8939885951653
9738,0,0.32,684.7987581326666
9739,0,0.01,835.8802604008326
9740,0,0.1,300.0
9741,0,0.12,300.0
9742,1,0.59,300.0
9743,0,0.04,803.145694695001
9744,0,0.03,817.5394539911657
9745,0,0.18,300.0
9746,0,0.0,832.4441013203322
9747,0,0.19,687.6832917611658
9748,0,0.0,848.1818618308325
9749,0,0.07,785.6778560203333
9750,0,0.0,824.6351290724992
9751,0,0.03,805.5764056064999
9752,0,0.0,848.7307938073344
9753,0,0.42,300.0
9754,0,0.02,850.0
9755,0,0.14,300.0
9756,0,0.02,762.083761272166
9757,1,0.54,495.24911373333305
9758,0,0.18,300.0
9759,0,0.01,814.8559587828333
9760,0,0.04,802.5204562123324
9761,0,0.16,300.0
9762,0,0.06333333333333332,750.0000093649953
9763,0,0.14,300.0
9764,0,0.0,839.9357369553323
9765,0,0.01,745.7126490210012
9766,0,0.03,812.3791772628307
9767,0,0.05,804.9422662441652
9768,0,0.23,723.1143127278352
9769,0,0.15,753.4457004346652
9770,0,0.0,802.4463862669988
9771,0,0.07,300.0
9772,0,0.07,300.0
9773,0,0.13,300.0
9774,0,0.03,849.5558908990008
9775,0,0.01,816.2139132316668
9776,0,0.02,773.91900281
9777,0,0.0,838.1249115311674
9778,0,0.04,785.6302087588331
9779,0,0.09,300.0
9780,0,0.01,830.3406888341673
9781,0,0.3,662.7093794393335
9782,0,0.1,779.774019069334
9783,0,0.03,772.1403351001669
9784,0,0.13,715.6280375296654
9785,0,0.06,810.8331479649971
9786,0,0.14,300.0
9787,0,0.01,732.9018161328331
9788,0,0.0,815.4987541376654
9789,0,0.15,300.0
9790,1,0.58,654.8624918904977
9791,0,0.0,831.2214067838314
9792,0,0.14,819.9565797920001
9793,0,0.01,816.9839816875005
9794,0,0.0,814.6475121906684
9795,0,0.0,825.0352306364163
9796,0,0.0,804.5431146555011
9797,0,0.0,828.8261069039988
9798,0,0.02,806.0476320189981
9799,0,0.04,794.5310170953329
9800,0,0.42,654.1430966146662
9801,0,0.03,797.4926474266663
9802,0,0.02,766.8161873861686
9803,0,0.04,836.6456456936656
9804,0,0.23,300.0
9805,0,0.0,833.260200435333
9806,0,0.01,798.5462092535004
9807,0,0.01,749.8952510040009
9808,0,0.15,300.0
9809,0,0.0,846.2637091596662
9810,0,0.06,803.3614367515014
9811,0,0.06,300.0
9812,0,0.0,832.3769860669989
9813,0,0.17,768.7586606841686
9814,0,0.0,826.9857463166683
9815,0,0.0,847.4234404080007
9816,0,0.23,300.0
9817,0,0.04,845.2050170471681
9818,0,0.02,827.2238525713343
9819,0,0.0,815.2391431065004
9820,0,0.05,811.3676399498352
9821,0,0.01,819.3032407664983
9822,0,0.08,796.6859181783354
9823,0,0.11,791.445337370999
9824,0,0.0,816.6727114498342
9825,0,0.02,819.6889912105013
9826,1,0.66,478.1541426313325
9827,0,0.01,300.0
9828,0,0.05,741.7776130386662
9829,0,0.11,300.0
9830,0,0.0,835.5545173761648
9831,0,0.02,793.8975547976673
9832,0,0.16,300.0
9833,0,0.04,820.4174181771677
9834,0,0.2,300.0
9835,0,0.01,599.2323715974997
9836,0,0.15,300.0
9837,0,0.15,300.0
9838,0,0.02,766.0699283824979
9839,0,0.08,300.0
9840,0,0.34,690.6737828563332
9841,0,0.0,831.0836901396677
9842,0,0.09,300.0
9843,0,0.19,728.3188678800007
9844,0,0.1,750.0000093649953
9845,0,0.02,828.1810403305012
9846,0,0.12,300.0
9847,0,0.01,805.194231039333
9848,0,0.15,778.2367325619988
9849,0,0.17,757.9708867936663
9850,0,0.49,706.0175415776682
9851,0,0.04,774.8770619245012
9852,0,0.01,849.1308821235003
9853,0,0.01,817.7431525191673
9854,0,0.01,846.200964431165
9855,0,0.47,653.4016892606655
9856,0,0.0,832.3032357139999
9857,0,0.01,826.8315617758338
9858,0,0.07,823.4803258778328
9859,0,0.34,725.7170000533335
9860,0,0.02,821.6145378846685
9861,0,0.02,803.219401666165
9862,0,0.16,725.911320767666
9863,0,0.0,847.0291620178356
9864,0,0.0,842.447094601666
9865,0,0.0,820.6105288828329
9866,0,0.02,819.6966330394998
9867,0,0.1,300.0
9868,0,0.01,811.784176277
9869,0,0.08,300.0
9870,0,0.01,835.8523723326657
9871,0,0.08,300.0
9872,0,0.07,766.1758265889993
9873,0,0.0,785.2094223261673
9874,0,0.36,300.0
9875,0,0.11,300.0
9876,0,0.0,849.6542236573324
9877,0,0.49,441.8268200303332
9878,0,0.05,753.459884837835
9879,0,0.08,300.0
9880,0,0.17,809.9655330023319
9881,0,0.31,749.8598014165096
9882,0,0.02,816.4010796274997
9883,0,0.02,734.7204149878339
9884,0,0.06,755.0383057903326
9885,0,0.0,450.306823377666
9886,0,0.04,828.1550190104983
9887,0,0.04,819.5007910256662
9888,0,0.12,300.0
9889,0,0.03,815.1321794838317
9890,0,0.01,835.8810099586661
9891,0,0.09,300.0
9892,0,0.11,724.6841210968328
9893,0,0.01,734.9245040031675
9894,0,0.12,300.0
9895,0,0.13,809.3053267936664
9896,0,0.01,847.6225229256644
9897,0,0.01,816.8097399805009
9898,0,0.15,300.0
9899,0,0.01,818.1146688420012
9900,0,0.0,832.2451105041669
9901,0,0.04,809.5388487576687
9902,0,0.1,736.0140166853333
9903,0,0.02,828.8356297436682
9904,0,0.13,692.3875986464997
9905,0,0.0,795.4478907781671
9906,1,0.68,627.0405029191693
9907,0,0.0,846.6844745888326
9908,0,0.0,849.7256800509992
9909,0,0.13,300.0
9910,0,0.46,559.0716469076664
9911,0,0.09,300.0
9912,0,0.15,765.3587366688325
9913,0,0.04,825.9067056503325
9914,0,0.43,724.8932863953321
9915,0,0.37,742.6617998656657
9916,0,0.11,300.0
9917,0,0.09,737.4271278426672
9918,0,0.04,828.0473786803346
9919,0,0.15,300.0
9920,0,0.1,300.0
9921,0,0.12,728.2009366798338
9922,0,0.05,753.290446684832
9923,0,0.09,799.726981620667
9924,0,0.03,725.9139050294976
9925,0,0.04,782.1195586169985
9926,0,0.0,822.1422448151667
9927,0,0.05,756.6837581783328
9928,0,0.0,831.6447324831666
9929,0,0.18,668.4954681639996
9930,0,0.1,765.4588409314996
9931,0,0.03,711.1842147756666
9932,0,0.06,750.0000093649953
9933,0,0.34,713.4657336934979
9934,0,0.04,836.8597585669999
9935,0,0.02,811.6480883156668
9936,0,0.14,764.4363164406678
9937,0,0.01,300.0
9938,0,0.16,744.8152867693337
9939,0,0.01,835.8028305491681
9940,0,0.0,801.3817166319983
9941,0,0.0,783.5896716863343
9942,0,0.12,836.4437118879988
9943,0,0.12,300.0
9944,0,0.07,300.0
9945,0,0.0,836.586760941999
9946,0,0.18,721.6005544821669
9947,0,0.01,796.1196842308315
9948,0,0.09,705.3794338771656
9949,0,0.13,300.0
9950,0,0.01,834.3381307579978
9951,0,0.26,722.7076736824982
9952,0,0.01,830.0786532671651
9953,0,0.01,849.595466410832
9954,0,0.0,823.9366756056667
9955,0,0.03,790.6268784713338
9956,0,0.09,300.0
9957,0,0.0,834.3262990321666
9958,0,0.14,300.0
9959,0,0.06,804.9813449658326
9960,0,0.12,300.0
9961,0,0.07,300.0
9962,0,0.12,300.0
9963,0,0.01,799.7551636053332
9964,0,0.08,300.0
9965,0,0.0,830.1066091749174
9966,0,0.22,787.7027564059993
9967,0,0.39,300.0
9968,0,0.18,705.6742969076676
9969,0,0.03,825.2692454751683
9970,0,0.17996642246642247,300.0
9971,0,0.13,300.0
9972,1,0.63,300.0
9973,0,0.42,711.1988889718323
9974,0,0.06,763.1308574370009
9975,0,0.0,837.854849661167
9976,0,0.03,806.3216495285001
9977,0,0.23,300.0
9978,0,0.0,835.8875716219852
9979,0,0.01,827.1606343385006
9980,0,0.15,744.3563472948368
9981,0,0.14,300.0
9982,0,0.0,845.6453500486689
9983,0,0.02,832.0541000664966
9984,0,0.04,760.3222689386666
9985,0,0.16,700.7279365535026
9986,0,0.01,835.7022365991661
9987,1,0.62,662.3824825721647
9988,0,0.05,742.2029130916656
9989,0,0.02,812.2730267011683
9990,0,0.05,743.3197644111658
9991,0,0.36,677.8000798999994
9992,0,0.0,825.9381322266674
9993,0,0.11,300.0
9994,0,0.28,703.1241921583311
9995,0,0.08,300.0
9996,0,0.01,749.8906074016654
9997,0,0.0,813.0791481278311
9998,0,0.0,842.8787871953355
9999,0,0.09,819.6306720399989
10000,0,0.01,787.7249863981657
10001,0,0.01,838.9735104389993
10002,0,0.01,831.8893184069992
10003,0,0.28,667.5986095813337
10004,0,0.01,846.9368060448314
10005,0,0.37,658.7910955169992
10006,0,0.0,755.3741852304992
10007,0,0.07,787.0763636886679
10008,0,0.01,798.5857421886675
10009,0,0.04,790.873964930834
10010,0,0.17,300.0
10011,0,0.0,799.8628791853339
10012,0,0.02,826.5476455098348
10013,0,0.01,839.3168319173337
10014,0,0.0,832.7646762008329
10015,0,0.16,749.9370876396658
10016,0,0.01,300.0
10017,0,0.0,821.3684834060003
10018,0,0.03,807.4007690439993
10019,0,0.13,714.5714504323342
10020,0,0.14,766.8518509361663
10021,0,0.11,797.4738725713345
10022,0,0.14,744.9828579601677
10023,0,0.11,762.9965472631675
10024,0,0.01,817.7429113756664
10025,0,0.05,789.290902128665
10026,0,0.07,300.0
10027,0,0.15,746.4128252670009
10028,0,0.07,767.4945621153347
10029,0,0.02,833.6563384743345
10030,0,0.09,782.835989752001
10031,0,0.01,812.2588245371658
10032,0,0.0,830.5883658578327
10033,0,0.0,831.6160620986678
10034,0,0.02,836.9223443310027
10035,0,0.16,794.2584240526684
10036,0,0.02,825.858777256333
10037,0,0.0,835.7675591773332
10038,0,0.04,300.0
10039,0,0.01,833.0489690604991
10040,0,0.04,778.427072547167
10041,0,0.05,749.3792786531661
10042,0,0.02,780.271045402667
10043,0,0.04,793.5010068948334
10044,0,0.06,777.8757124671658
10045,0,0.14,714.5748456260006
10046,0,0.0,842.5241466281689
10047,0,0.01,850.0
10048,0,0.08,762.9212217004991
10049,0,0.0,838.6338598106662
10050,0,0.17,300.0
10051,0,0.07,300.0
10052,0,0.06,703.1993773913326
10053,0,0.21,300.0
10054,0,0.14,739.1222601603328
10055,0,0.03,802.4836259846659
10056,0,0.15,300.0
10057,0,0.06,829.2093890463327
10058,0,0.11,814.7863148685004
10059,0,0.14,300.0
10060,0,0.09,705.5708528515011
10061,0,0.04,762.2909027361651
10062,0,0.0,849.1227845067338
10063,0,0.02,300.0
10064,0,0.04,847.3297701791653
10065,0,0.09,300.0
10066,0,0.14,300.0
10067,1,0.59,533.3157721600004
10068,0,0.36,300.0
10069,0,0.16,300.0
10070,0,0.49,522.1241968431659
10071,0,0.01,784.2038410396664
10072,0,0.04,818.2350762560002
10073,0,0.16,718.4947223328323
10074,0,0.0,845.5424760589976
10075,0,0.01,842.6569535740001
10076,0,0.01,836.4717434513333
10077,0,0.2,747.1273971105012
10078,0,0.0,649.2687845508349
10079,0,0.02,744.5344225066643
10080,0,0.04,300.0
10081,0,0.08,300.0
10082,0,0.12,300.0
10083,0,0.13,300.0
10084,0,0.11,300.0
10085,0,0.0,850.0
10086,0,0.2,300.0
10087,0,0.01,810.2691459939983
10088,0,0.04,793.1231989174989
10089,0,0.13,702.9896022975005
10090,0,0.13,300.0
10091,0,0.11,300.0
10092,0,0.25,713.999117112498
10093,0,0.0,823.3907722296663
10094,0,0.13,300.0
10095,0,0.1,300.0
10096,0,0.0,848.9034618999996
10097,0,0.15,300.0
10098,0,0.0,836.1408135024993
10099,0,0.0,836.8317001055016
10100,0,0.46,770.0291671210001
10101,0,0.28,723.7004797310008
10102,0,0.14,731.7764390118332
10103,0,0.05,815.2851850471665
10104,0,0.05,300.0
10105,0,0.0,836.9912986455003
10106,0,0.12,744.8942029303339
10107,0,0.11,788.9587221251651
10108,0,0.12,760.1870470480012
10109,0,0.0,840.465404745501
10110,0,0.0,829.1961643848335
10111,0,0.04,300.0
10112,0,0.0,823.8616008685016
10113,0,0.0,843.9322520519995
10114,0,0.01,794.8734678599999
10115,0,0.0,834.2378286559987
10116,0,0.03,300.0
10117,0,0.22,300.0
10118,0,0.02,790.3733100381679
10119,1,0.71,602.3685380118328
10120,0,0.0,849.6908620948878
10121,0,0.02,778.8472921201662
10122,0,0.0,836.2960235771687
10123,0,0.03,812.3080556773316
10124,0,0.02,757.8443938448337
10125,0,0.09,300.0
10126,0,0.0,801.9967302709973
10127,0,0.0,817.8038984665
10128,0,0.0,803.0871877968342
10129,0,0.01,834.4936591143323
10130,1,0.6,636.268666455334
10131,0,0.06,734.2690513494986
10132,0,0.07,817.6744354553343
10133,0,0.05,789.037909017668
10134,0,0.17,739.9283186526667
10135,0,0.0,843.8556020453315
10136,0,0.0,810.990373770334
10137,1,0.58,300.0
10138,0,0.02,830.6978925128315
